# Preparing propagation with AMS engine
# Trajectory label: 000_57444_1_trajB
# Initial file: /home/konrad/opt/infretis_new/infretis/examples/ams/water_dimer_many_workers/worker16/000_57444_1_conf.rkf
# Reversing velocities
# Initial config: /home/konrad/opt/infretis_new/infretis/examples/ams/water_dimer_many_workers/worker16/r_000_57444_1_conf.rkf
# Initial order parameter: 0.2859279990419444
0 0.2859279990419444
1 0.285102561377833
2 0.28569512347193105
3 0.2844363702133717
4 0.2848945828691483
5 0.28288619793751
6 0.28237727497245174
7 0.2812934922622219
8 0.2806500357654811
9 0.2804409094243962
10 0.28064952137386345
11 0.28051268115635525
12 0.28148371541790174
13 0.28270885121320055
14 0.2842768870907366
15 0.28709556868978026
16 0.28963742843147094
17 0.2923111604022264
18 0.2946611164131991
19 0.2964203476387979
20 0.29742055377420307
21 0.2983985706412149
22 0.29821422425021665
23 0.2985770402254957
24 0.2984955339223718
25 0.2981775859109272
26 0.29818348809104067
27 0.2986398296435309
28 0.2978404805065459
29 0.29883815395258745
30 0.29789460224966285
31 0.2979254210729634
32 0.2966817556704188
33 0.295531596203308
34 0.2930694294274167
35 0.29145460366075165
36 0.2884887151145211
37 0.2863816877386972
38 0.2845915968278909
39 0.28238895463914876
40 0.28147984443568586
41 0.2801039494262364
42 0.2797047673612661
43 0.278794342659526
44 0.278990640422158
45 0.27821600578646094
46 0.27919626630128086
47 0.2786064290034952
48 0.27987029334502844
49 0.279873051269064
50 0.2808622882990425
51 0.2804447711501598
52 0.28173406886637786
53 0.2811910800378708
54 0.2823512782951896
55 0.2829311980857179
56 0.2837737902488534
57 0.28457673279959816
58 0.2852016673394379
59 0.2855182787331571
60 0.28521518099300847
61 0.2850701334945666
62 0.2837371877577432
63 0.2838209723190619
64 0.2830430206763198
65 0.28389144165049185
66 0.2848102941854638
67 0.286970235685683
68 0.2887179228372265
69 0.2918022527402791
70 0.2933149867736635
71 0.2959534292217995
72 0.296111012110074
73 0.2975670299957974
74 0.2968748616356206
75 0.2965293179337582
76 0.29595882965099624
77 0.29513967812343306
78 0.29444383273984426
79 0.29446702304858813
80 0.29365112647340674
81 0.2937200615624994
82 0.2934619664900286
83 0.29269725720723677
84 0.2926149235558899
85 0.45723566283617406
# Propagation done.
