# Preparing propagation with AMS engine
# Trajectory label: 029_57436_1_trajB
# Initial file: /home/konrad/opt/infretis_new/infretis/examples/ams/water_dimer_many_workers/worker8/029_57436_1_conf.rkf
# Reversing velocities
# Initial config: /home/konrad/opt/infretis_new/infretis/examples/ams/water_dimer_many_workers/worker8/r_029_57436_1_conf.rkf
# Initial order parameter: 0.44688547191829425
0 0.44688547191829425
1 0.44845555995172715
2 0.4493911903203562
3 0.4505437167831438
4 0.4508242109225192
5 0.4513055466833865
6 0.4517917201452681
7 0.45170910171094686
8 0.4521434109378718
9 0.45227385153965743
10 0.45264972220849387
11 0.4523709241748411
12 0.45323006363397605
13 0.4522128915736478
14 0.45281305553816165
15 0.4518744408503622
16 0.45199449501292593
17 0.4508599078333703
18 0.45152530486459375
19 0.450038482161622
20 0.45084593383300203
21 0.4501700666299963
22 0.4505507038847564
23 0.45052469275192847
24 0.45132685584862725
25 0.45124398743069044
26 0.4523606288148264
27 0.4530022384441992
28 0.4535589644213733
29 0.4552838715902344
30 0.45568593295613696
31 0.4576703541850784
32 0.45860035607656663
33 0.4605996390955387
34 0.46161811069737485
35 0.46395580737732095
36 0.4642250802958877
37 0.46639362204940626
38 0.4660523560884132
39 0.4668882462566198
40 0.466617914624161
41 0.46668939282260347
42 0.46594708551295944
43 0.46659301112201057
44 0.46585381022220645
45 0.4664179210605504
46 0.4668100414830928
47 0.46733852821670635
48 0.46800595822596774
49 0.4694123950400336
50 0.4699918266894272
51 0.47161386283386164
52 0.47286453768611336
53 0.47399791112178913
54 0.47555446969722137
55 0.47653062190859874
56 0.4773873228962315
57 0.4782876556402993
58 0.47864432227237913
59 0.47864958246246236
60 0.47941501388727475
61 0.47880211930338035
62 0.4793180248697088
63 0.4794230492441801
64 0.4796486792810356
65 0.4798883770956874
66 0.481196677255265
67 0.481264419919078
68 0.4830660922672747
69 0.4843890715413539
70 0.4859114335938926
71 0.4882208329844297
72 0.49023828061403557
73 0.49278601517959314
74 0.49478180900727303
75 0.49753206437450015
76 0.4993622624189456
77 0.5013703226364001
# Propagation done.
